id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,is_violent_recid,two_year_recid,high_risk
5596,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5598,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5599,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5600,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5601,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5603,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
5604,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,0
5605,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5607,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5609,1,0,0,0.0,0.0,0.0,0.5789473684210527,0,1,0,1,0
5611,1,0,0,0.0,0.0,0.0,0.10526315789473684,1,1,0,1,0
5612,1,0,0,0.0,0.0,0.0,0.23684210526315788,0,0,0,0,0
5613,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5614,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,1
5617,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5618,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5620,1,0,0,0.0,0.0,0.11764705882352941,0.2894736842105263,0,1,0,1,1
5621,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5623,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5627,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,1
5628,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5631,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,1
5632,0,1,0,0.0,0.0,0.0,0.13157894736842105,1,1,0,1,0
5633,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5634,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5635,0,1,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
5637,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5638,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,0,0
5639,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
5644,1,0,0,0.0,0.0,0.0,0.0,1,1,1,1,0
5646,1,0,1,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,0
5647,0,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5649,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5650,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
5651,1,1,0,0.0,0.0,0.0,0.3157894736842105,0,0,0,0,0
5652,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5654,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5655,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5657,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,1,1,1
5658,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
5659,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5660,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5664,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5665,0,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
5666,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,0,0
5667,1,0,0,0.0,0.0,0.0,0.13157894736842105,1,1,1,1,0
5668,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,1
5669,1,0,0,0.0,0.0,0.0,0.4473684210526315,0,1,0,1,1
5670,1,1,1,0.25,0.0,0.0,0.10526315789473684,0,1,0,1,1
5671,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
5672,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5673,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,1,0,1,0
5675,1,1,0,0.0,0.0,0.0,0.13157894736842105,1,1,1,1,0
5676,0,1,1,0.0,0.0,0.0,0.0,1,0,0,0,1
5677,1,1,0,0.0,0.0,0.0,0.2631578947368421,0,1,1,1,0
5678,1,0,0,0.0,0.07692307692307693,0.0,0.42105263157894735,0,1,1,1,1
5680,1,0,0,0.0,0.0,0.0,0.15789473684210525,1,1,0,1,0
5681,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,1
5684,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
5685,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5686,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5687,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
5689,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,0,0
5691,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5692,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5693,1,0,0,0.5,0.0,0.0,0.3684210526315789,0,1,0,1,1
5695,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5696,1,1,0,0.0,0.0,0.0,0.10526315789473684,1,1,0,1,0
5697,0,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
5698,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5699,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5700,0,1,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
5701,1,0,1,0.0,0.0,0.0,0.0,1,1,0,1,0
5703,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5707,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,0,0,0,0
5711,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
5713,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
5716,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
5717,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
5719,1,0,1,0.0,0.07692307692307693,0.11764705882352941,0.02631578947368421,0,0,0,0,1
5722,1,0,0,0.0,0.0,0.0,0.23684210526315788,0,0,0,0,0
5723,1,0,1,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,0
5724,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5725,1,0,1,0.0,0.0,0.058823529411764705,0.05263157894736842,0,1,0,1,0
5726,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
5727,1,0,0,0.0,0.0,0.0,0.5526315789473684,0,0,0,0,0
5728,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5729,1,1,1,0.0,0.07692307692307693,0.0,0.10526315789473684,1,1,1,1,1
5730,0,0,0,0.0,0.15384615384615385,0.0,0.5789473684210527,0,1,1,1,1
5731,1,1,0,0.0,0.0,0.0,0.3421052631578947,0,1,0,1,0
5732,0,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5733,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
5735,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5736,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5738,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
5739,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5740,1,0,0,0.0,0.0,0.0,0.23684210526315788,1,1,0,1,1
5741,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5742,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5743,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5745,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5748,1,0,1,0.0,0.07692307692307693,0.0,0.05263157894736842,0,1,0,1,0
5749,1,0,0,0.0,0.0,0.0,0.15789473684210525,1,1,0,0,0
5750,1,0,0,0.0,0.0,0.0,0.3157894736842105,0,1,1,1,0
5753,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5754,1,0,0,0.0,0.0,0.0,0.3421052631578947,0,1,0,1,0
5755,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5756,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
5757,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5759,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
5760,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5761,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5762,0,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5763,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5765,1,0,0,0.05,0.0,0.058823529411764705,0.5,0,0,0,0,1
5768,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,0,0,0,0
5769,0,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5772,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,1
5773,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5774,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5776,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5778,0,0,1,0.0,0.23076923076923078,0.058823529411764705,0.18421052631578946,1,1,1,1,1
5779,0,0,0,0.1,0.0,0.0,0.10526315789473684,1,1,1,1,0
5782,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5784,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,1,1,0
5785,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5787,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5789,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5790,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
5792,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
5793,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
5795,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5797,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,0,0,0,0
5799,1,0,1,0.0,0.0,0.0,0.07894736842105263,1,1,1,1,1
5800,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,0,0,0,0
5801,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,1,0,1,0
5804,1,0,1,0.0,0.0,0.23529411764705882,0.21052631578947367,0,1,0,1,1
5806,1,1,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5808,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,1
5809,1,0,0,0.05,0.0,0.058823529411764705,0.5263157894736842,1,1,0,0,1
5810,1,0,0,0.0,0.0,0.0,0.2631578947368421,1,1,1,1,0
5811,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
5812,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
5813,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5814,1,1,0,0.0,0.0,0.0,0.0,1,1,1,1,1
5816,1,0,0,0.0,0.07692307692307693,0.0,0.05263157894736842,0,1,0,1,1
5817,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5818,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
5820,1,1,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
5821,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
5824,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5825,1,0,1,0.0,0.0,0.0,0.2894736842105263,0,1,0,1,1
5826,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5827,1,0,1,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
5828,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,1,1,1
5830,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5831,1,0,1,0.0,0.07692307692307693,0.0,0.02631578947368421,0,0,0,0,0
5832,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5833,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
5835,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,0
5836,1,0,1,0.0,0.0,0.058823529411764705,0.02631578947368421,1,1,0,1,0
5837,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5838,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5841,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5842,1,0,0,0.0,0.0,0.058823529411764705,0.42105263157894735,0,1,0,1,1
5846,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
5847,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5849,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5850,0,1,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
5851,1,1,0,0.0,0.0,0.0,0.42105263157894735,0,1,0,1,0
5852,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5853,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5854,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5856,1,0,0,0.1,0.15384615384615385,0.058823529411764705,0.5,0,1,0,1,1
5857,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
5858,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5861,0,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
5863,1,0,0,0.0,0.0,0.0,0.3421052631578947,0,1,0,1,0
5864,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5865,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
5867,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5869,1,1,0,0.05,0.0,0.0,0.05263157894736842,0,1,0,0,0
5871,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5873,1,0,0,0.0,0.0,0.0,0.3684210526315789,0,1,1,1,1
5875,1,0,1,0.0,0.0,0.0,0.0,1,1,0,1,0
5877,1,0,0,0.0,0.07692307692307693,0.0,0.21052631578947367,0,1,0,0,1
5878,0,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
5880,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5881,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5882,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5883,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
5885,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5886,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5887,1,0,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
5889,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5890,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5891,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5892,0,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
5895,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5896,1,1,0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,0
5898,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
5899,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5900,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
5901,1,0,1,0.0,0.0,0.0,0.07894736842105263,1,1,1,1,1
5902,1,0,1,0.25,0.0,0.0,0.13157894736842105,0,1,0,1,1
5904,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
5905,1,1,0,0.0,0.0,0.0,0.23684210526315788,0,1,0,1,0
5906,0,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
5907,1,0,0,0.0,0.0,0.0,0.3421052631578947,0,0,0,0,1
5908,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
5912,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5914,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5915,1,1,1,0.0,0.0,0.0,0.0,0,1,0,1,1
5916,1,0,0,0.0,0.0,0.0,0.5789473684210527,1,1,0,1,1
5917,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,1,1,0
5918,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,1
5921,1,1,0,0.0,0.0,0.0,0.10526315789473684,1,1,0,1,0
5923,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5924,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,1,1,1,0
5926,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5928,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5929,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
5930,0,1,0,0.0,0.0,0.0,0.0,0,1,0,1,1
5931,0,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,0,1
5932,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
5933,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
5934,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5935,1,0,1,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
5937,1,0,0,0.0,0.0,0.0,0.0,1,1,1,1,0
5938,1,0,0,0.0,0.0,0.0,0.10526315789473684,1,1,1,1,0
5939,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5942,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
5943,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5946,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
5947,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
5948,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5951,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
5952,1,0,0,0.0,0.0,0.058823529411764705,0.15789473684210525,0,0,0,0,1
5953,1,0,0,0.0,0.0,0.0,0.47368421052631576,0,0,0,0,0
5954,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5955,1,1,0,0.0,0.0,0.0,0.10526315789473684,1,0,0,0,0
5957,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,1
5958,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
5960,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5963,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
5964,0,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
5965,0,1,1,0.0,0.0,0.058823529411764705,0.18421052631578946,1,1,0,1,1
5967,0,0,0,0.0,0.0,0.0,0.3421052631578947,0,1,1,1,1
5968,1,1,0,0.0,0.0,0.0,0.23684210526315788,0,1,0,1,0
5969,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
5970,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5971,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
5973,1,1,0,0.0,0.0,0.0,0.15789473684210525,1,1,0,1,0
5974,1,0,1,0.0,0.07692307692307693,0.0,0.02631578947368421,0,0,0,0,0
5975,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
5976,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
5977,1,0,1,0.0,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,1
5978,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,1
5981,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
5982,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
5984,1,0,0,0.0,0.0,0.0,0.10526315789473684,1,0,0,0,0
5985,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5987,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
5988,0,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
5989,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
5990,1,0,1,0.05,0.0,0.0,0.02631578947368421,0,1,1,1,1
5992,1,0,1,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5993,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
5994,0,0,1,0.0,0.0,0.0,0.0,0,1,0,1,1
5995,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
5996,1,0,0,0.0,0.0,0.0,0.763157894736842,0,1,0,1,1
5997,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
6000,0,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
6001,1,0,0,0.0,0.0,0.11764705882352941,0.2894736842105263,0,1,1,1,1
6002,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
6004,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
6005,1,1,0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,1
6006,0,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
6009,1,0,0,0.0,0.0,0.0,0.15789473684210525,1,0,0,0,0
6010,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
6011,1,1,1,0.0,0.0,0.058823529411764705,0.02631578947368421,0,0,0,0,1
6013,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
6014,1,1,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,1
6019,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,1,0,1,0
6021,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,1,1,1,0
6022,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
6023,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
6024,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
6027,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
6029,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
6030,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,0,0,0,0
6032,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,1
6034,1,1,1,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,1
6035,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
6036,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
6040,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,1
6041,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
6042,1,1,0,0.0,0.0,0.0,0.10526315789473684,1,1,0,1,0
6043,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
6044,1,0,1,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
6045,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
6046,1,0,0,0.1,0.0,0.0,0.3421052631578947,0,0,0,0,0
6047,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
6048,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,1
6051,1,0,1,0.0,0.0,0.11764705882352941,0.02631578947368421,1,0,0,0,1
6055,0,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
6056,1,1,0,0.0,0.0,0.0,0.4473684210526315,0,1,0,1,1
6058,1,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0
6062,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
6064,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
6065,1,0,0,0.0,0.0,0.0,0.5,0,0,0,0,0
6066,1,1,0,0.0,0.0,0.0,0.3157894736842105,1,0,0,0,0
6067,1,0,0,0.0,0.0,0.0,0.15789473684210525,1,1,0,1,1
6070,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
6071,1,0,0,0.0,0.0,0.0,0.2894736842105263,0,0,0,0,0
6073,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
6074,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,0,0,0,0
6075,1,0,0,0.0,0.15384615384615385,0.0,0.3157894736842105,0,1,0,1,1
6077,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
6078,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
6079,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,1
6080,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,1,1,0
6081,0,1,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
6082,1,0,0,0.0,0.0,0.0,0.6842105263157894,0,1,0,1,0
6083,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
6084,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
6085,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
6087,0,1,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
6089,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,0
6094,1,1,0,0.0,0.0,0.058823529411764705,0.18421052631578946,0,1,0,1,1
6095,1,0,0,0.15000000000000002,0.0,0.058823529411764705,0.39473684210526316,1,1,0,1,1
6096,1,0,1,0.0,0.0,0.058823529411764705,0.02631578947368421,1,1,0,1,1
6097,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,1
6098,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,0
6099,1,0,0,0.0,0.0,0.0,0.4473684210526315,0,1,1,1,1
6100,1,1,0,0.0,0.0,0.0,0.0,0,1,0,1,0
6101,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
6103,1,0,1,0.0,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,1
6105,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,0,0
6106,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,0,0,0,0
6107,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1
6108,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0
6109,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
6110,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
6111,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
6112,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
6113,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
6114,0,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
6116,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
6117,1,0,0,0.0,0.0,0.0,0.2894736842105263,0,1,0,1,1
6118,0,1,0,0.0,0.0,0.0,0.18421052631578946,0,0,0,0,0
6119,0,0,0,0.0,0.0,0.0,0.13157894736842105,1,0,0,0,1
6123,0,1,1,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
6125,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,0,0,0,0
6127,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
6129,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
6131,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
